month,permno,in_sp500_proxy
2021-03,52708,1
2021-03,15585,1
2021-03,16678,1
2021-03,76226,1
2021-03,92614,1
2021-03,16649,1
2021-03,90880,1
2021-03,85621,1
2021-03,81481,1
2021-03,14939,1
2021-03,11786,1
2021-03,34746,1
2021-03,90199,1
2021-03,76795,1
2021-03,32870,1
2021-03,80320,1
2021-03,11404,1
2021-03,20190,1
2021-03,15291,1
2021-03,88949,1
2021-03,80924,1
2021-03,16343,1
2021-03,34833,1
2021-03,18835,1
2021-03,11896,1
2021-03,14988,1
2021-03,38093,1
2021-03,90808,1
2021-03,14983,1
2021-03,46578,1
2021-03,90601,1
2021-03,81540,1
2021-03,12650,1
2021-03,34817,1
2021-03,14136,1
2021-03,16087,1
2021-03,82775,1
2021-03,85663,1
2021-03,14776,1
2021-03,17341,1
2021-03,15546,1
2021-03,13949,1
2021-03,13688,1
2021-03,16600,1
2021-03,14714,1
2021-03,88863,1
2021-03,25232,1
2021-03,85753,1
2021-03,12449,1
2021-03,15202,1
2021-03,14579,1
2021-03,13210,1
2021-03,15720,1
2021-03,52090,1
2021-03,13379,1
2021-03,22517,1
2021-03,52476,1
2021-03,13323,1
2021-03,77730,1
2021-03,58246,1
2021-03,28484,1
2021-03,11674,1
2021-03,10909,1
2021-03,89508,1
2021-03,23393,1
2021-03,29946,1
2021-03,12062,1
2021-03,14970,1
2021-03,52695,1
2021-03,80204,1
2021-03,62498,1
2021-03,24985,1
2021-03,85035,1
2021-03,16692,1
2021-03,93246,1
2021-03,16655,1
2021-03,15707,1
2021-03,80286,1
2021-03,66384,1
2021-03,18734,1
2021-03,84761,1
2021-03,87337,1
2021-03,51369,1
2021-03,26825,1
2021-03,18452,1
2021-03,21573,1
2021-03,24010,1
2021-03,35044,1
2021-03,14182,1
2021-03,25953,1
2021-03,76230,1
2021-03,35554,1
2021-03,44329,1
2021-03,18911,1
2021-03,64995,1
2021-03,76095,1
2021-03,23819,1
2021-03,13035,1
2021-03,90454,1
2021-03,65541,1
2021-03,23026,1
2021-03,11891,1
2021-03,14889,1
2021-03,13046,1
2021-03,91103,1
2021-03,16382,1
2021-03,81655,1
2021-03,91041,1
2021-03,56274,1
2021-03,84723,1
2021-03,14882,1
2021-03,87717,1
2021-03,14763,1
2021-03,76712,1
2021-03,79906,1
2021-03,93312,1
2021-03,21371,1
2021-03,42877,1
2021-03,91849,1
2021-03,23229,1
2021-03,82651,1
2021-03,18909,1
2021-03,92322,1
2021-03,79785,1
2021-03,82686,1
2021-03,92050,1
2021-03,76185,1
2021-03,15478,1
2021-03,88182,1
2021-03,84373,1
2021-03,90520,1
2021-03,80191,1
2021-03,36003,1
2021-03,20057,1
2021-03,69649,1
2021-03,14558,1
2021-03,92257,1
2021-03,18579,1
2021-03,46674,1
2021-03,87299,1
2021-03,23473,1
2021-03,90178,1
2021-03,75034,1
2021-03,80563,1
2021-03,16968,1
2021-03,89195,1
2021-03,27043,1
2021-03,79698,1
2021-03,82598,1
2021-03,90455,1
2021-03,75912,1
2021-03,42906,1
2021-03,30681,1
2021-03,75591,1
2021-03,18908,1
2021-03,10933,1
2021-03,14641,1
2021-03,18135,1
2021-03,15859,1
2021-03,21020,1
2021-03,87445,1
2021-03,44601,1
2021-03,25320,1
2021-03,34032,1
2021-03,88439,1
2021-03,80080,1
2021-03,37584,1
2021-03,81677,1
2021-03,15272,1
2021-03,75694,1
2021-03,87137,1
2021-03,75654,1
2021-03,60599,1
2021-03,88281,1
2021-03,89533,1
2021-03,75107,1
2021-03,42200,1
2021-03,19166,1
2021-03,90248,1
2021-03,11533,1
2021-03,17787,1
2021-03,61516,1
2021-03,24643,1
2021-03,18062,1
2021-03,11600,1
2021-03,54148,1
2021-03,42585,1
2021-03,82515,1
2021-03,25419,1
2021-03,87056,1
2021-03,21186,1
2021-03,26710,1
2021-03,91547,1
2021-03,83011,1
2021-03,89781,1
2021-03,77300,1
2021-03,18886,1
2021-03,58819,1
2021-03,24053,1
2021-03,77496,1
2021-03,52329,1
2021-03,82779,1
2021-03,17743,1
2021-03,64282,1
2021-03,13641,1
2021-03,19199,1
2021-03,89301,1
2021-03,52978,1
2021-03,15315,1
2021-03,17726,1
2021-03,19605,1
2021-03,90090,1
2021-03,63467,1
2021-03,89866,1
2021-03,87541,1
2021-03,23579,1
2021-03,85459,1
2021-03,92220,1
2021-03,32986,1
2021-03,60206,1
2021-03,86964,1
2021-03,13687,1
2021-03,21792,1
2021-03,78875,1
2021-03,82759,1
2021-03,19455,1
2021-03,75607,1
2021-03,17700,1
2021-03,20391,1
2021-03,78840,1
2021-03,15643,1
2021-03,19818,1
2021-03,92778,1
2021-03,85792,1
2021-03,47626,1
2021-04,14593,1
2021-04,10107,1
2021-04,84788,1
2021-04,14542,1
2021-04,13407,1
2021-04,90319,1
2021-04,93436,1
2021-04,47896,1
2021-04,22111,1
2021-04,92611,1
2021-04,55976,1
2021-04,92655,1
2021-04,91233,1
2021-04,86580,1
2021-04,83443,1
2021-04,59408,1
2021-04,66181,1
2021-04,26403,1
2021-04,18163,1
2021-04,15488,1
2021-04,17778,1
2021-04,89525,1
2021-04,75510,1
2021-04,11850,1
2021-04,65875,1
2021-04,11308,1
2021-04,59328,1
2021-04,89393,1
2021-04,10104,1
2021-04,21936,1
2021-04,76076,1
2021-04,20482,1
2021-04,90215,1
2021-04,13856,1
2021-04,14541,1
2021-04,13721,1
2021-04,93002,1
2021-04,38703,1
2021-04,62092,1
2021-04,22752,1
2021-04,43449,1
2021-04,50876,1
2021-04,66093,1
2021-04,57665,1
2021-04,15579,1
2021-04,91937,1
2021-04,87055,1
2021-04,49680,1
2021-04,77178,1
2021-04,69032,1
2021-04,10145,1
2021-04,24205,1
2021-04,70519,1
2021-04,92602,1
2021-04,48725,1
2021-04,87447,1
2021-04,61399,1
2021-04,19393,1
2021-04,14008,1
2021-04,19561,1
2021-04,77702,1
2021-04,75186,1
2021-04,12308,1
2021-04,17830,1
2021-04,87267,1
2021-04,18542,1
2021-04,59176,1
2021-04,12490,1
2021-04,14702,1
2021-04,86868,1
2021-04,19350,1
2021-04,78975,1
2021-04,21178,1
2021-04,49154,1
2021-04,88352,1
2021-04,18576,1
2021-04,86783,1
2021-04,17005,1
2021-04,13447,1
2021-04,61241,1
2021-04,73139,1
2021-04,22592,1
2021-04,53613,1
2021-04,15826,1
2021-04,89003,1
2021-04,17478,1
2021-04,89179,1
2021-04,66157,1
2021-04,48486,1
2021-04,13901,1
2021-04,64186,1
2021-04,40539,1
2021-04,89006,1
2021-04,12369,1
2021-04,13788,1
2021-04,10696,1
2021-04,71563,1
2021-04,77274,1
2021-04,44644,1
2021-04,60442,1
2021-04,16595,1
2021-04,92221,1
2021-04,27959,1
2021-04,60628,1
2021-04,62148,1
2021-04,18484,1
2021-04,36468,1
2021-04,56573,1
2021-04,89626,1
2021-04,82642,1
2021-04,18312,1
2021-04,12060,1
2021-04,79678,1
2021-04,39642,1
2021-04,18411,1
2021-04,64311,1
2021-04,13928,1
2021-04,45751,1
2021-04,18729,1
2021-04,81055,1
2021-04,12622,1
2021-04,64936,1
2021-04,19654,1
2021-04,90993,1
2021-04,20682,1
2021-04,85631,1
2021-04,70578,1
2021-04,28222,1
2021-04,88873,1
2021-04,77605,1
2021-04,48506,1
2021-04,92108,1
2021-04,87657,1
2021-04,16140,1
2021-04,64390,1
2021-04,11955,1
2021-04,48653,1
2021-04,24766,1
2021-04,60871,1
2021-04,76744,1
2021-04,87842,1
2021-04,88446,1
2021-04,81774,1
2021-04,22103,1
2021-04,12052,1
2021-04,82800,1
2021-04,93096,1
2021-04,88031,1
2021-04,17942,1
2021-04,15408,1
2021-04,76614,1
2021-04,21207,1
2021-04,85913,1
2021-04,46886,1
2021-04,88860,1
2021-04,77338,1
2021-04,76709,1
2021-04,90505,1
2021-04,91556,1
2021-04,18428,1
2021-04,13628,1
2021-04,19502,1
2021-04,25785,1
2021-04,17750,1
2021-04,13911,1
2021-04,24109,1
2021-04,14295,1
2021-04,49656,1
2021-04,17685,1
2021-04,52038,1
2021-04,27887,1
2021-04,25582,1
2021-04,75825,1
2021-04,27828,1
2021-04,86158,1
2021-04,20892,1
2021-04,15850,1
2021-04,91068,1
2021-04,92203,1
2021-04,66800,1
2021-04,86136,1
2021-04,18726,1
2021-04,16851,1
2021-04,78987,1
2021-04,20189,1
2021-04,69796,1
2021-04,87432,1
2021-04,10138,1
2021-04,75828,1
2021-04,22509,1
2021-04,41355,1
2021-04,19788,1
2021-04,84769,1
2021-04,76841,1
2021-04,92402,1
2021-04,89258,1
2021-04,16932,1
2021-04,59459,1
2021-04,14231,1
2021-04,12558,1
2021-04,79103,1
2021-04,23931,1
2021-04,79323,1
2021-04,86356,1
2021-04,19285,1
2021-04,77357,1
2021-04,90664,1
2021-04,83111,1
2021-04,58683,1
2021-04,17144,1
2021-04,88360,1
2021-04,57904,1
2021-04,41080,1
2021-04,20648,1
2021-04,11403,1
2021-04,18485,1
2021-04,12872,1
2021-04,23660,1
2021-04,89070,1
2021-04,18592,1
2021-04,89269,1
2021-04,14338,1
2021-04,85348,1
2021-04,77661,1
2021-04,13356,1
2021-04,40272,1
2021-04,10516,1
2021-04,61621,1
2021-04,92121,1
2021-04,13511,1
2021-04,43553,1
2021-04,22293,1
2021-04,86228,1
2021-04,86288,1
2021-04,16649,1
2021-04,91152,1
2021-04,19286,1
2021-04,43350,1
2021-04,93132,1
2021-04,75241,1
2021-04,11990,1
2021-04,76605,1
2021-04,12448,1
2021-04,23712,1
2021-04,22779,1
2021-04,83621,1
2021-04,76201,1
2021-04,20972,1
2021-04,16309,1
2021-04,60506,1
2021-04,85257,1
2021-04,21776,1
2021-04,11786,1
2021-04,57568,1
2021-04,84381,1
2021-04,23536,1
2021-04,85621,1
2021-04,93089,1
2021-04,85269,1
2021-04,90880,1
2021-04,11618,1
2021-04,91926,1
2021-04,45911,1
2021-04,77037,1
2021-04,81061,1
2021-04,44206,1
2021-04,38156,1
2021-04,80320,1
2021-04,72726,1
2021-04,85914,1
2021-04,90199,1
2021-04,52708,1
2021-04,34746,1
2021-04,19794,1
2021-04,92614,1
2021-04,38093,1
2021-04,52476,1
2021-04,20190,1
2021-04,16678,1
2021-04,81736,1
2021-04,14939,1
2021-04,81481,1
2021-04,15585,1
2021-04,12650,1
2021-04,11404,1
2021-04,90601,1
2021-04,18940,1
2021-04,16343,1
2021-04,76795,1
2021-04,88949,1
2021-04,14988,1
2021-04,17341,1
2021-04,13210,1
2021-04,14136,1
2021-04,14776,1
2021-04,15291,1
2021-04,11896,1
2021-04,13949,1
2021-04,32870,1
2021-04,80924,1
2021-04,90808,1
2021-04,76226,1
2021-04,14970,1
2021-04,81540,1
2021-04,85753,1
2021-04,34817,1
2021-04,62498,1
2021-04,16600,1
2021-04,14714,1
2021-04,12449,1
2021-04,16087,1
2021-04,58246,1
2021-04,34833,1
2021-04,15202,1
2021-04,29946,1
2021-04,82775,1
2021-04,15546,1
2021-04,25232,1
2021-04,85663,1
2021-04,14579,1
2021-04,28484,1
2021-04,46578,1
2021-04,11674,1
2021-04,77730,1
2021-04,14983,1
2021-04,52695,1
2021-04,18835,1
2021-04,10909,1
2021-04,88863,1
2021-04,15720,1
2021-04,52090,1
2021-04,13688,1
2021-04,22517,1
2021-04,16655,1
2021-04,12062,1
2021-04,80204,1
2021-04,24010,1
2021-04,89508,1
2021-04,80286,1
2021-04,14182,1
2021-04,18909,1
2021-04,24985,1
2021-04,66384,1
2021-04,21573,1
2021-04,25953,1
2021-04,18734,1
2021-04,85035,1
2021-04,64995,1
2021-04,23393,1
2021-04,35044,1
2021-04,15707,1
2021-04,51369,1
2021-04,16692,1
2021-04,13379,1
2021-04,23026,1
2021-04,76230,1
2021-04,14882,1
2021-04,93246,1
2021-04,35554,1
2021-04,84761,1
2021-04,65541,1
2021-04,11891,1
2021-04,18911,1
2021-04,15478,1
2021-04,26825,1
2021-04,13035,1
2021-04,16382,1
2021-04,44329,1
2021-04,14889,1
2021-04,84723,1
2021-04,80191,1
2021-04,92050,1
2021-04,14558,1
2021-04,81655,1
2021-04,14763,1
2021-04,93312,1
2021-04,13323,1
2021-04,79906,1
2021-04,18579,1
2021-04,23229,1
2021-04,82651,1
2021-04,76712,1
2021-04,90454,1
2021-04,87717,1
2021-04,16968,1
2021-04,91849,1
2021-04,36003,1
2021-04,79785,1
2021-04,23473,1
2021-04,92322,1
2021-04,46674,1
2021-04,42877,1
2021-04,92257,1
2021-04,69649,1
2021-04,13046,1
2021-04,91041,1
2021-04,18452,1
2021-04,56274,1
2021-04,44601,1
2021-04,87299,1
2021-04,21371,1
2021-04,30681,1
2021-04,90520,1
2021-04,91103,1
2021-04,82779,1
2021-04,23819,1
2021-04,89195,1
2021-04,76185,1
2021-04,14641,1
2021-04,18908,1
2021-04,84373,1
2021-04,79698,1
2021-04,75591,1
2021-04,82515,1
2021-04,76095,1
2021-04,88281,1
2021-04,88182,1
2021-04,75694,1
2021-04,87445,1
2021-04,82598,1
2021-04,90178,1
2021-04,90455,1
2021-04,90248,1
2021-04,27043,1
2021-04,19199,1
2021-04,34032,1
2021-04,87337,1
2021-04,10933,1
2021-04,18135,1
2021-04,20057,1
2021-04,87137,1
2021-04,15859,1
2021-04,80080,1
2021-04,54148,1
2021-04,61516,1
2021-04,42906,1
2021-04,75034,1
2021-04,81677,1
2021-04,82686,1
2021-04,19166,1
2021-04,75912,1
2021-04,88439,1
2021-04,11533,1
2021-04,82759,1
2021-04,75654,1
2021-04,37584,1
2021-04,18062,1
2021-04,63467,1
2021-04,89781,1
2021-04,26710,1
2021-04,89533,1
2021-04,19605,1
2021-04,17726,1
2021-04,25419,1
2021-04,13641,1
2021-04,17743,1
2021-04,11600,1
2021-04,18886,1
2021-04,21186,1
2021-04,17787,1
2021-04,23579,1
2021-04,15315,1
2021-04,42200,1
2021-04,24053,1
2021-04,75107,1
2021-04,90090,1
2021-04,25320,1
2021-04,13687,1
2021-04,78840,1
2021-04,91547,1
2021-04,42585,1
2021-04,77496,1
2021-04,87056,1
2021-04,64282,1
2021-04,60599,1
2021-04,89866,1
2021-04,58819,1
2021-04,87541,1
2021-04,52329,1
2021-04,80563,1
2021-04,21020,1
2021-04,24643,1
2021-04,17700,1
2021-04,15272,1
2021-04,52978,1
2021-04,19818,1
2021-04,21792,1
2021-04,85792,1
2021-04,90386,1
2021-04,88661,1
2021-04,32986,1
2021-04,89217,1
2021-04,84588,1
2021-04,18267,1
2021-04,39571,1
2021-04,83011,1
2021-04,81696,1
2021-04,85459,1
2021-04,77300,1
2021-04,60206,1
2021-05,14593,1
2021-05,10107,1
2021-05,84788,1
2021-05,13407,1
2021-05,14542,1
2021-05,90319,1
2021-05,93436,1
2021-05,47896,1
2021-05,22111,1
2021-05,86580,1
2021-05,55976,1
2021-05,92655,1
2021-05,92611,1
2021-05,83443,1
2021-05,59408,1
2021-05,91233,1
2021-05,66181,1
2021-05,18163,1
2021-05,26403,1
2021-05,15488,1
2021-05,17778,1
2021-05,89525,1
2021-05,11850,1
2021-05,75510,1
2021-05,11308,1
2021-05,65875,1
2021-05,59328,1
2021-05,10104,1
2021-05,89393,1
2021-05,76076,1
2021-05,90215,1
2021-05,21936,1
2021-05,20482,1
2021-05,13856,1
2021-05,14541,1
2021-05,13721,1
2021-05,93002,1
2021-05,38703,1
2021-05,50876,1
2021-05,62092,1
2021-05,22752,1
2021-05,91937,1
2021-05,15579,1
2021-05,43449,1
2021-05,57665,1
2021-05,69032,1
2021-05,87055,1
2021-05,70519,1
2021-05,49680,1
2021-05,66093,1
2021-05,10145,1
2021-05,87447,1
2021-05,77178,1
2021-05,92602,1
2021-05,48725,1
2021-05,19393,1
2021-05,19561,1
2021-05,24205,1
2021-05,61399,1
2021-05,14008,1
2021-05,17830,1
2021-05,77702,1
2021-05,87267,1
2021-05,75186,1
2021-05,18542,1
2021-05,12308,1
2021-05,59176,1
2021-05,86868,1
2021-05,14702,1
2021-05,12490,1
2021-05,78975,1
2021-05,17005,1
2021-05,19350,1
2021-05,49154,1
2021-05,21178,1
2021-05,88352,1
2021-05,22592,1
2021-05,89179,1
2021-05,61241,1
2021-05,86783,1
2021-05,73139,1
2021-05,18576,1
2021-05,53613,1
2021-05,13447,1
2021-05,48486,1
2021-05,89003,1
2021-05,17478,1
2021-05,13901,1
2021-05,66157,1
2021-05,89006,1
2021-05,64186,1
2021-05,15826,1
2021-05,12369,1
2021-05,13788,1
2021-05,60628,1
2021-05,44644,1
2021-05,71563,1
2021-05,77274,1
2021-05,60442,1
2021-05,40539,1
2021-05,16595,1
2021-05,89626,1
2021-05,18484,1
2021-05,27959,1
2021-05,10696,1
2021-05,12060,1
2021-05,36468,1
2021-05,62148,1
2021-05,79678,1
2021-05,13928,1
2021-05,18312,1
2021-05,56573,1
2021-05,81055,1
2021-05,12622,1
2021-05,82642,1
2021-05,18729,1
2021-05,45751,1
2021-05,64311,1
2021-05,39642,1
2021-05,19654,1
2021-05,92221,1
2021-05,18411,1
2021-05,28222,1
2021-05,20682,1
2021-05,90993,1
2021-05,92108,1
2021-05,85631,1
2021-05,48506,1
2021-05,81774,1
2021-05,70578,1
2021-05,64936,1
2021-05,60871,1
2021-05,77605,1
2021-05,87657,1
2021-05,11955,1
2021-05,24766,1
2021-05,21207,1
2021-05,64390,1
2021-05,88446,1
2021-05,22103,1
2021-05,87842,1
2021-05,88873,1
2021-05,25785,1
2021-05,48653,1
2021-05,16140,1
2021-05,76744,1
2021-05,82800,1
2021-05,12052,1
2021-05,15408,1
2021-05,76614,1
2021-05,17942,1
2021-05,18428,1
2021-05,88031,1
2021-05,46886,1
2021-05,93096,1
2021-05,20648,1
2021-05,76709,1
2021-05,77338,1
2021-05,75825,1
2021-05,85913,1
2021-05,88860,1
2021-05,14295,1
2021-05,13911,1
2021-05,49656,1
2021-05,19502,1
2021-05,66800,1
2021-05,91556,1
2021-05,16851,1
2021-05,25582,1
2021-05,20189,1
2021-05,18726,1
2021-05,90505,1
2021-05,17750,1
2021-05,10138,1
2021-05,13628,1
2021-05,24109,1
2021-05,78987,1
2021-05,89269,1
2021-05,22509,1
2021-05,89258,1
2021-05,87432,1
2021-05,12558,1
2021-05,86356,1
2021-05,52038,1
2021-05,19788,1
2021-05,27887,1
2021-05,86136,1
2021-05,75828,1
2021-05,79323,1
2021-05,69796,1
2021-05,92203,1
2021-05,12872,1
2021-05,76841,1
2021-05,14231,1
2021-05,84769,1
2021-05,59459,1
2021-05,16932,1
2021-05,19285,1
2021-05,41355,1
2021-05,88360,1
2021-05,17685,1
2021-05,83111,1
2021-05,77357,1
2021-05,15850,1
2021-05,91068,1
2021-05,92402,1
2021-05,57904,1
2021-05,17144,1
2021-05,23931,1
2021-05,86158,1
2021-05,41080,1
2021-05,79103,1
2021-05,10516,1
2021-05,22293,1
2021-05,75241,1
2021-05,13356,1
2021-05,23660,1
2021-05,27828,1
2021-05,61621,1
2021-05,58683,1
2021-05,92121,1
2021-05,85348,1
2021-05,18485,1
2021-05,90664,1
2021-05,93132,1
2021-05,91152,1
2021-05,13511,1
2021-05,11403,1
2021-05,40272,1
2021-05,43350,1
2021-05,14338,1
2021-05,20972,1
2021-05,22779,1
2021-05,86228,1
2021-05,89070,1
2021-05,77661,1
2021-05,86288,1
2021-05,12448,1
2021-05,19286,1
2021-05,20892,1
2021-05,18592,1
2021-05,85269,1
2021-05,11990,1
2021-05,38156,1
2021-05,60506,1
2021-05,11786,1
2021-05,23712,1
2021-05,43553,1
2021-05,76201,1
2021-05,21776,1
2021-05,85257,1
2021-05,76605,1
2021-05,77037,1
2021-05,34817,1
2021-05,84381,1
2021-05,80320,1
2021-05,91926,1
2021-05,11618,1
2021-05,81061,1
2021-05,85621,1
2021-05,72726,1
2021-05,90880,1
2021-05,81736,1
2021-05,34746,1
2021-05,18940,1
2021-05,23536,1
2021-05,90199,1
2021-05,83621,1
2021-05,85914,1
2021-05,38093,1
2021-05,52476,1
2021-05,16343,1
2021-05,88949,1
2021-05,92614,1
2021-05,45911,1
2021-05,93089,1
2021-05,16678,1
2021-05,44206,1
2021-05,16649,1
2021-05,14776,1
2021-05,90601,1
2021-05,11896,1
2021-05,52708,1
2021-05,20190,1
2021-05,12650,1
2021-05,57568,1
2021-05,13210,1
2021-05,14988,1
2021-05,17341,1
2021-05,76795,1
2021-05,11404,1
2021-05,19794,1
2021-05,14939,1
2021-05,32870,1
2021-05,14714,1
2021-05,28484,1
2021-05,76226,1
2021-05,62498,1
2021-05,80924,1
2021-05,16600,1
2021-05,16309,1
2021-05,58246,1
2021-05,90808,1
2021-05,29946,1
2021-05,85753,1
2021-05,16087,1
2021-05,15202,1
2021-05,34833,1
2021-05,85663,1
2021-05,52695,1
2021-05,14983,1
2021-05,10909,1
2021-05,81540,1
2021-05,14970,1
2021-05,25232,1
2021-05,77730,1
2021-05,21573,1
2021-05,82775,1
2021-05,15585,1
2021-05,13949,1
2021-05,66384,1
2021-05,12449,1
2021-05,12062,1
2021-05,80204,1
2021-05,81481,1
2021-05,11674,1
2021-05,35044,1
2021-05,14882,1
2021-05,22517,1
2021-05,64995,1
2021-05,52090,1
2021-05,18734,1
2021-05,51369,1
2021-05,46578,1
2021-05,25953,1
2021-05,14182,1
2021-05,84723,1
2021-05,24985,1
2021-05,16655,1
2021-05,84761,1
2021-05,18911,1
2021-05,13035,1
2021-05,14889,1
2021-05,87717,1
2021-05,15720,1
2021-05,14136,1
2021-05,15546,1
2021-05,24010,1
2021-05,11891,1
2021-05,18909,1
2021-05,23393,1
2021-05,26825,1
2021-05,80286,1
2021-05,15291,1
2021-05,16692,1
2021-05,15707,1
2021-05,93246,1
2021-05,35554,1
2021-05,23026,1
2021-05,85035,1
2021-05,15478,1
2021-05,15859,1
2021-05,14558,1
2021-05,13688,1
2021-05,18835,1
2021-05,23819,1
2021-05,79698,1
2021-05,82651,1
2021-05,13379,1
2021-05,14579,1
2021-05,91041,1
2021-05,23473,1
2021-05,76230,1
2021-05,87445,1
2021-05,80191,1
2021-05,13323,1
2021-05,65541,1
2021-05,88863,1
2021-05,46674,1
2021-05,13046,1
2021-05,92322,1
2021-05,93312,1
2021-05,75034,1
2021-05,91103,1
2021-05,44329,1
2021-05,89508,1
2021-05,81655,1
2021-05,18579,1
2021-05,90520,1
2021-05,87299,1
2021-05,91849,1
2021-05,79906,1
2021-05,20057,1
2021-05,44601,1
2021-05,18452,1
2021-05,56274,1
2021-05,69649,1
2021-05,23229,1
2021-05,16968,1
2021-05,42877,1
2021-05,87137,1
2021-05,92050,1
2021-05,14763,1
2021-05,89195,1
2021-05,79785,1
2021-05,90454,1
2021-05,30681,1
2021-05,92257,1
2021-05,82515,1
2021-05,16382,1
2021-05,87337,1
2021-05,37584,1
2021-05,84373,1
2021-05,82598,1
2021-05,80080,1
2021-05,88182,1
2021-05,18062,1
2021-05,88281,1
2021-05,76712,1
2021-05,75591,1
2021-05,10933,1
2021-05,36003,1
2021-05,90178,1
2021-05,90248,1
2021-05,76185,1
2021-05,21371,1
2021-05,42200,1
2021-05,14641,1
2021-05,19199,1
2021-05,76095,1
2021-05,42906,1
2021-05,20894,1
2021-05,75694,1
2021-05,75607,1
2021-05,89301,1
2021-05,18908,1
2021-05,90455,1
2021-05,75912,1
2021-05,81677,1
2021-05,21020,1
2021-05,21186,1
2021-05,88439,1
2021-05,23579,1
2021-05,24643,1
2021-05,89866,1
2021-05,26710,1
2021-05,34032,1
2021-05,60599,1
2021-05,54148,1
2021-05,89533,1
2021-05,19818,1
2021-05,82759,1
2021-05,64282,1
2021-05,19166,1
2021-05,61516,1
2021-05,25419,1
2021-05,52329,1
2021-05,63467,1
2021-05,25320,1
2021-05,21792,1
2021-05,77496,1
2021-05,89781,1
2021-05,18886,1
2021-05,11600,1
2021-05,42585,1
2021-05,11533,1
2021-05,19605,1
2021-05,91547,1
2021-05,13641,1
2021-05,90090,1
2021-05,58819,1
2021-05,82686,1
2021-05,24053,1
2021-05,87056,1
2021-05,87541,1
2021-05,75654,1
2021-05,17726,1
2021-05,17743,1
2021-05,20893,1
2021-05,60206,1
2021-05,90386,1
2021-05,17787,1
2021-05,15315,1
2021-05,13687,1
2021-05,15272,1
2021-05,17700,1
2021-05,12591,1
2021-05,78840,1
2021-05,85792,1
2021-05,49015,1
2021-05,53065,1
2021-05,87034,1
2021-05,52978,1
2021-05,84262,1
2021-05,84588,1
2021-05,90925,1
2021-05,18267,1
2021-05,47626,1
2021-05,32986,1
2021-05,90312,1
2021-06,14593,1
2021-06,10107,1
2021-06,84788,1
2021-06,13407,1
2021-06,14542,1
2021-06,90319,1
2021-06,93436,1
2021-06,86580,1
2021-06,47896,1
2021-06,22111,1
2021-06,92611,1
2021-06,55976,1
2021-06,92655,1
2021-06,83443,1
2021-06,91233,1
2021-06,59408,1
2021-06,15488,1
2021-06,66181,1
2021-06,18163,1
2021-06,26403,1
2021-06,75510,1
2021-06,17778,1
2021-06,11850,1
2021-06,89525,1
2021-06,89393,1
2021-06,11308,1
2021-06,65875,1
2021-06,59328,1
2021-06,90215,1
2021-06,76076,1
2021-06,50876,1
2021-06,21936,1
2021-06,10104,1
2021-06,20482,1
2021-06,13856,1
2021-06,14541,1
2021-06,13721,1
2021-06,62092,1
2021-06,57665,1
2021-06,22752,1
2021-06,93002,1
2021-06,38703,1
2021-06,91937,1
2021-06,15579,1
2021-06,87055,1
2021-06,43449,1
2021-06,69032,1
2021-06,49680,1
2021-06,77178,1
2021-06,66093,1
2021-06,92602,1
2021-06,10145,1
2021-06,87447,1
2021-06,19393,1
2021-06,70519,1
2021-06,48725,1
2021-06,24205,1
2021-06,19561,1
2021-06,14008,1
2021-06,61399,1
2021-06,78975,1
2021-06,87267,1
2021-06,59176,1
2021-06,12308,1
2021-06,77702,1
2021-06,75186,1
2021-06,14702,1
2021-06,17830,1
2021-06,86868,1
2021-06,12490,1
2021-06,49154,1
2021-06,18542,1
2021-06,61241,1
2021-06,19350,1
2021-06,17005,1
2021-06,88352,1
2021-06,13447,1
2021-06,21178,1
2021-06,17478,1
2021-06,73139,1
2021-06,22592,1
2021-06,53613,1
2021-06,15826,1
2021-06,18312,1
2021-06,18576,1
2021-06,89179,1
2021-06,48486,1
2021-06,18484,1
2021-06,86783,1
2021-06,13788,1
2021-06,13901,1
2021-06,89003,1
2021-06,89006,1
2021-06,16595,1
2021-06,77274,1
2021-06,12369,1
2021-06,66157,1
2021-06,44644,1
2021-06,13928,1
2021-06,64186,1
2021-06,40539,1
2021-06,60442,1
2021-06,60628,1
2021-06,92221,1
2021-06,89626,1
2021-06,27959,1
2021-06,71563,1
2021-06,79678,1
2021-06,82642,1
2021-06,12060,1
2021-06,36468,1
2021-06,62148,1
2021-06,19654,1
2021-06,45751,1
2021-06,10696,1
2021-06,56573,1
2021-06,81055,1
2021-06,12622,1
2021-06,39642,1
2021-06,18729,1
2021-06,48506,1
2021-06,88446,1
2021-06,90993,1
2021-06,92108,1
2021-06,64311,1
2021-06,20682,1
2021-06,87657,1
2021-06,85631,1
2021-06,18411,1
2021-06,16140,1
2021-06,28222,1
2021-06,60871,1
2021-06,77605,1
2021-06,64936,1
2021-06,11955,1
2021-06,70578,1
2021-06,76614,1
2021-06,24766,1
2021-06,25785,1
2021-06,22103,1
2021-06,64390,1
2021-06,48653,1
2021-06,88873,1
2021-06,14295,1
2021-06,17685,1
2021-06,81774,1
2021-06,76709,1
2021-06,16932,1
2021-06,12052,1
2021-06,20189,1
2021-06,87842,1
2021-06,76744,1
2021-06,76841,1
2021-06,93096,1
2021-06,20190,1
2021-06,21207,1
2021-06,18726,1
2021-06,17942,1
2021-06,15408,1
2021-06,82800,1
2021-06,46886,1
2021-06,77338,1
2021-06,75825,1
